derived_id,goal_id,period_id,range_position_score,status_band,underfunded_flag,overfunded_flag,allocation_efficiency_ratio,probability_of_hitting_target,time_to_green_estimate,weighted_goal_status_score,allocation_fitness_score
657,28,9,0.95,red_high,False,True,0.1365385341851717,0.1,8,0.95,0.0
658,28,10,0.95,red_high,False,True,0.1873202882121422,0.1,4,0.95,0.0
659,28,11,0.95,red_high,False,True,0.3195287052239742,0.1,6,0.95,0.0
660,28,12,0.95,red_high,False,True,0.2502064016019225,0.1,8,0.95,0.0
661,28,13,0.95,red_high,False,True,0.2203343496570207,0.1,3,0.95,0.0
662,28,14,0.95,red_high,False,True,0.19309564526570738,0.1,5,0.95,0.0
663,28,15,0.95,red_high,False,True,0.19533326936411768,0.1,6,0.95,0.0
664,28,16,0.95,red_high,False,True,0.15861877985166487,0.1,6,0.95,0.0
665,28,17,0.95,red_high,False,True,0.2637176978987542,0.1,4,0.95,0.0
666,28,18,0.95,red_high,False,True,0.24020667893492792,0.1,4,0.95,0.0
667,28,19,0.95,red_high,False,True,0.16872857236555386,0.1,5,0.95,0.0
668,28,20,0.95,red_high,False,True,0.1925391899515442,0.1,5,0.95,0.0
669,28,21,0.95,red_high,False,True,0.2033478504197035,0.1,4,0.95,0.0
670,28,22,0.95,red_high,False,True,0.21395853907361778,0.1,3,0.95,0.0
671,28,23,0.95,red_high,False,True,0.2053303208342765,0.1,5,0.95,0.0
672,28,24,0.95,red_high,False,True,0.17571466095894553,0.0,5,0.95,0.0
673,29,1,0.05,red_low,True,False,1.0,0.1,5,0.05,0.0
674,29,2,0.05,red_low,True,False,1.0,0.1,4,0.05,0.0
675,29,3,0.05,red_low,True,False,1.0,0.1,4,0.05,0.0
676,29,4,0.05,red_low,True,False,0.06777442791478383,0.1,5,0.05,0.0
677,29,5,0.05,red_low,True,False,0.0774805196898382,0.1,4,0.05,0.0
678,29,6,0.05,red_low,True,False,0.1656843150548619,0.1,5,0.05,0.0
679,29,7,0.05,red_low,True,False,0.5418380818090266,0.1,4,0.05,0.0
680,29,8,0.05,red_low,True,False,0.2305063227662046,0.1,5,0.05,0.0
681,29,9,0.05,red_low,True,False,0.2256300542409949,0.1,6,0.05,0.0
682,29,10,0.05,red_low,True,False,0.23959486133227606,0.1,4,0.05,0.0
683,29,11,0.05,red_low,True,False,0.3976377433797929,0.1,6,0.05,0.0
684,29,12,0.05,red_low,True,False,0.07823926397014294,0.1,5,0.05,0.0
685,29,13,0.05,red_low,True,False,0.2630636190204543,0.1,5,0.05,0.0
686,29,14,0.05,red_low,True,False,0.07674627818099185,0.1,6,0.05,0.0
687,29,15,0.05,red_low,True,False,0.36944839178059846,0.1,5,0.05,0.0
688,29,16,0.05,red_low,True,False,0.07435675192619465,0.1,5,0.05,0.0
689,29,17,0.05,red_low,True,False,0.0810765029891727,0.1,5,0.05,0.0
690,29,18,0.05,red_low,True,False,0.3674920056738654,0.1,5,0.05,0.0
691,29,19,0.05,red_low,True,False,0.37700701667371894,0.1,5,0.05,0.0
692,29,20,0.05,red_low,True,False,0.1749844033668618,0.1,5,0.05,0.0
693,29,21,0.05,red_low,True,False,0.1896742726674734,0.1,4,0.05,0.0
694,29,22,0.05,red_low,True,False,0.25801390972331084,0.1,5,0.05,0.0
695,29,23,0.05,red_low,True,False,0.30028007369511095,0.1,4,0.05,0.0
696,29,24,0.05,red_low,True,False,0.20877007209608484,0.0,4,0.05,0.0
697,30,1,0.95,red_high,False,True,1.0,0.1,2,0.95,0.0
698,30,2,0.95,red_high,False,True,1.0,0.9,1,0.95,0.0
699,30,3,0.95,red_high,False,True,1.0,0.1,2,0.95,0.0
700,30,4,0.95,red_high,False,True,0.04869568394195397,0.1,1,0.95,0.0
701,30,5,0.95,red_high,False,True,0.06325183912138985,0.1,2,0.95,0.0
702,30,6,0.95,red_high,False,True,0.1150932170527537,0.1,2,0.95,0.0
703,30,7,0.95,red_high,False,True,0.6056594353266842,0.1,2,0.95,0.0
704,30,8,0.95,red_high,False,True,0.20325799287494295,0.1,1,0.95,0.0
705,30,9,0.6575075175039022,orange_high,False,True,0.1541648625925681,0.1,1,0.6575075175039022,0.0
706,30,10,0.95,red_high,False,True,0.1956744797232641,0.1,1,0.95,0.0
707,30,11,0.95,red_high,False,True,0.35943403264800977,0.1,1,0.95,0.0
708,30,12,0.6882005791064276,orange_high,False,True,0.29340503999378537,0.1,1,0.6882005791064276,0.0
709,30,13,0.700854319761955,orange_high,False,True,0.186747178191866,0.1,1,0.700854319761955,0.0
710,30,14,0.7054667107234165,orange_high,False,True,0.19286946108381833,0.1,1,0.7054667107234165,0.0
711,30,15,0.4531076696128293,green,False,False,0.25925430683057316,0.1,0,0.4531076696128293,1.0
712,30,16,0.13710426784605179,orange_low,False,False,0.2696365435769015,0.1,1,0.13710426784605179,0.0
713,30,17,0.5043466404320079,green,False,False,0.1700383601042038,0.1,0,0.5043466404320079,1.0
714,30,18,0.17643033208463904,orange_low,False,False,0.238927188892659,0.1,1,0.17643033208463904,0.0
715,30,19,0.21478031136057973,orange_low,False,False,0.23388012141185335,0.1,1,0.21478031136057973,0.0
716,30,20,0.18085435346468703,orange_low,False,False,0.2161593918086347,0.1,1,0.18085435346468703,0.0
717,30,21,0.21023950402351255,orange_low,False,False,0.2037171638518463,0.1,1,0.21023950402351255,0.0
718,30,22,0.1042081900665819,orange_low,False,False,0.222743861811015,0.1,1,0.1042081900665819,0.0
719,30,23,0.12962899591360208,orange_low,False,False,0.23264508505006043,0.1,1,0.12962899591360208,0.0
720,30,24,0.05,red_low,False,False,0.21425089989408344,0.0,1,0.05,0.0
721,31,1,0.95,red_high,False,True,1.0,0.1,8,0.95,0.0
722,31,2,0.95,red_high,False,True,1.0,0.1,7,0.95,0.0
723,31,3,0.95,red_high,False,True,1.0,0.1,9,0.95,0.0
724,31,4,0.95,red_high,False,True,0.057016922053559654,0.1,8,0.95,0.0
725,31,5,0.95,red_high,False,True,0.09084853076068124,0.1,7,0.95,0.0
726,31,6,0.95,red_high,False,True,0.16511223378545578,0.1,8,0.95,0.0
727,31,7,0.95,red_high,False,True,0.7507915123078166,0.1,6,0.95,0.0
728,31,8,0.95,red_high,False,True,0.2046155419240868,0.1,7,0.95,0.0
729,31,9,0.95,red_high,False,True,0.13292040846024364,0.1,9,0.95,0.0
730,31,10,0.95,red_high,False,True,0.20599543152748648,0.1,7,0.95,0.0
731,31,11,0.95,red_high,False,True,0.5954926556928829,0.1,5,0.95,0.0
732,31,12,0.95,red_high,False,True,0.27270644518241555,0.3,6,0.95,0.0
733,31,13,0.95,red_high,False,True,0.2425848488167108,0.1,3,0.95,0.0
734,31,14,0.5094100826858862,green,False,False,0.27138513311141305,0.1,0,0.5094100826858862,1.0
735,31,15,0.5192104242830131,green,False,False,0.4182457483840193,0.1,0,0.5192104242830131,1.0
736,31,16,0.05,red_low,False,False,0.33747211628801965,0.1,1,0.05,0.0
737,31,17,0.16289292650223958,orange_low,False,False,0.23949452386656925,0.1,1,0.16289292650223958,0.0
738,31,18,0.45733801611422076,green,False,False,0.2750582775672817,0.1,0,0.45733801611422076,1.0
739,31,19,0.472611324151494,green,False,False,0.30286987256368625,0.1,0,0.472611324151494,1.0
740,31,20,0.05,red_low,False,False,0.30399626434643173,0.1,1,0.05,0.0
741,31,21,0.05,red_low,False,False,0.3092491390706512,0.1,1,0.05,0.0
742,31,22,0.14753945273886057,orange_low,False,False,0.3111637420409096,0.1,1,0.14753945273886057,0.0
743,31,23,0.30903333964040475,orange_low,False,False,0.3035203503557489,0.1,1,0.30903333964040475,0.0
744,31,24,0.4559568342372233,green,False,False,0.24954847748289433,0.0,0,0.4559568342372233,1.0
745,32,1,0.95,red_high,False,True,1.0,0.1,2,0.95,0.0
746,32,2,0.95,red_high,False,True,1.0,0.1,2,0.95,0.0
747,32,3,0.95,red_high,False,True,1.0,0.1,1,0.95,0.0
748,32,4,0.95,red_high,False,True,0.08411086201249925,0.1,2,0.95,0.0
749,32,5,0.95,red_high,False,True,0.1354921459432995,0.1,2,0.95,0.0
750,32,6,0.95,red_high,False,True,0.2851730837716964,0.1,1,0.95,0.0
751,32,7,0.95,red_high,False,True,0.5249575666095249,0.1,2,0.95,0.0
752,32,8,0.95,red_high,False,True,0.32535865723056007,0.1,3,0.95,0.0
753,32,9,0.95,red_high,False,True,0.2591166812140821,0.1,4,0.95,0.0
754,32,10,0.95,red_high,False,True,0.26385982112331097,0.1,3,0.95,0.0
755,32,11,0.95,red_high,False,True,0.37227388427190977,0.1,4,0.95,0.0
756,32,12,0.95,red_high,False,True,0.35450298928021023,0.1,4,0.95,0.0
757,32,13,0.95,red_high,False,True,0.22116581997962864,0.1,5,0.95,0.0
758,32,14,0.95,red_high,False,True,0.2779574165225323,0.1,4,0.95,0.0
759,32,15,0.95,red_high,False,True,0.2429124865334405,0.1,5,0.95,0.0
760,32,16,0.95,red_high,False,True,0.2731409988146882,0.1,7,0.95,0.0
761,32,17,0.95,red_high,False,True,0.3170925677138348,0.1,7,0.95,0.0
762,32,18,0.95,red_high,False,True,0.29262612666589277,0.1,5,0.95,0.0
763,32,19,0.95,red_high,False,True,0.2424712984841825,0.1,7,0.95,0.0
764,32,20,0.95,red_high,False,True,0.2619096524230053,0.1,7,0.95,0.0
765,32,21,0.95,red_high,False,True,0.3652132437857417,0.1,5,0.95,0.0
766,32,22,0.95,red_high,False,True,0.3732813081932316,0.1,4,0.95,0.0
767,32,23,0.95,red_high,False,True,0.26101620771964107,0.1,4,0.95,0.0
768,32,24,0.95,red_high,False,True,0.26469037596064526,0.0,5,0.95,0.0
769,33,1,0.95,red_high,False,True,1.0,0.1,1,0.95,0.0
770,33,2,0.95,red_high,False,True,1.0,0.1,2,0.95,0.0
771,33,3,0.95,red_high,False,True,1.0,0.1,1,0.95,0.0
772,33,4,0.95,red_high,False,True,0.10103107672225982,0.1,1,0.95,0.0
773,33,5,0.95,red_high,False,True,0.1714687509518918,0.1,1,0.95,0.0
774,33,6,0.95,red_high,False,True,0.2552625235976814,0.1,2,0.95,0.0
775,33,7,0.95,red_high,False,True,0.6538021830320312,0.1,2,0.95,0.0
776,33,8,0.95,red_high,False,True,0.33477047745470606,0.1,1,0.95,0.0
777,33,9,0.95,red_high,False,True,0.24662788962103374,0.1,1,0.95,0.0
778,33,10,0.95,red_high,False,True,0.32820457636159794,0.1,1,0.95,0.0
779,33,11,0.95,red_high,False,True,0.4349888944177722,0.1,1,0.95,0.0
780,33,12,0.95,red_high,False,True,0.39233132374363044,0.1,1,0.95,0.0
781,33,13,0.5484154992117335,green,False,False,0.3347637938724461,0.1,0,0.5484154992117335,1.0
782,33,14,0.45330642987407127,green,False,False,0.31623616141770644,0.1,0,0.45330642987407127,1.0
783,33,15,0.4646366343187671,green,False,False,0.3269479760516041,0.1,0,0.4646366343187671,1.0
784,33,16,0.05,red_low,False,False,0.37229785811139243,0.1,1,0.05,0.0
785,33,17,0.3487744559344206,orange_low,False,False,0.30545719560403234,0.1,1,0.3487744559344206,0.0
786,33,18,0.4882742256693265,green,False,False,0.3498096763094298,0.1,0,0.4882742256693265,1.0
787,33,19,0.31071473598251453,orange_low,False,False,0.2941470738628119,0.1,1,0.31071473598251453,0.0
788,33,20,0.05,red_low,False,False,0.3497984567496629,0.1,1,0.05,0.0
789,33,21,0.05,red_low,False,False,0.3256052996887402,0.1,1,0.05,0.0
790,33,22,0.05,red_low,False,False,0.3347362489123456,0.1,1,0.05,0.0
791,33,23,0.05,red_low,False,False,0.35149590400939795,0.1,1,0.05,0.0
792,33,24,0.23370176990582836,orange_low,False,False,0.2731003947839765,0.0,1,0.23370176990582836,0.0
793,34,1,0.95,red_high,False,True,1.0,0.1,2,0.95,0.0
794,34,2,0.8713674513735369,orange_high,False,True,1.0,0.1,1,0.8713674513735369,0.0
795,34,3,0.95,red_high,False,True,1.0,0.1,2,0.95,0.0
796,34,4,0.95,red_high,False,True,0.0420442411752944,0.1,2,0.95,0.0
797,34,5,0.95,red_high,False,True,0.05947420480342412,0.1,2,0.95,0.0
798,34,6,0.95,red_high,False,True,0.10471356860654114,0.1,2,0.95,0.0
799,34,7,0.95,red_high,False,True,0.630091167342465,0.1,1,0.95,0.0
800,34,8,0.95,red_high,False,True,0.18894796818298698,0.1,1,0.95,0.0
801,34,9,0.7581326559090554,orange_high,False,True,0.14604095983261395,0.1,1,0.7581326559090554,0.0
802,34,10,0.95,red_high,False,True,0.16739714171834072,0.1,1,0.95,0.0
803,34,11,0.95,red_high,False,True,0.3555725046653195,0.1,1,0.95,0.0
804,34,12,0.95,red_high,False,True,0.29503884588671697,0.1,1,0.95,0.0
805,34,13,0.7300433371614468,orange_high,False,True,0.16981696410422079,0.1,1,0.7300433371614468,0.0
806,34,14,0.5191846686377991,green,False,False,0.1809430378293701,0.1,0,0.5191846686377991,1.0
807,34,15,0.5210247709367656,green,False,False,0.2065850823261842,0.1,0,0.5210247709367656,1.0
808,34,16,0.3120542202068109,orange_low,False,False,0.3380508317969536,0.1,1,0.3120542202068109,0.0
809,34,17,0.27516838324022513,orange_low,False,False,0.2579910154582111,0.1,1,0.27516838324022513,0.0
810,34,18,0.4740821642343059,green,False,False,0.1617286762058443,0.1,0,0.4740821642343059,1.0
811,34,19,0.25793412664543186,orange_low,False,False,0.20847174025807144,0.1,1,0.25793412664543186,0.0
812,34,20,0.3374770861798365,orange_low,False,False,0.22807836171798626,0.1,1,0.3374770861798365,0.0
813,34,21,0.05,red_low,False,False,0.25919726120961684,0.1,1,0.05,0.0
814,34,22,0.3227134227544982,orange_low,False,False,0.1981390137674762,0.1,1,0.3227134227544982,0.0
815,34,23,0.05,red_low,False,False,0.22691090478634288,0.1,1,0.05,0.0
816,34,24,0.05,red_low,False,False,0.20413554446564977,0.0,1,0.05,0.0
817,35,1,0.05,red_low,True,False,1.0,0.1,6,0.05,0.0
818,35,2,0.05,red_low,True,False,1.0,0.1,5,0.05,0.0
819,35,3,0.05,red_low,True,False,1.0,0.1,4,0.05,0.0
820,35,4,0.05,red_low,True,False,0.07508728521852781,0.1,4,0.05,0.0
821,35,5,0.05,red_low,True,False,0.13420230758840715,0.1,5,0.05,0.0
822,35,6,0.05,red_low,True,False,0.21681521376672097,0.1,5,0.05,0.0
823,35,7,0.05,red_low,True,False,0.5005680918968892,0.1,5,0.05,0.0
824,35,8,0.05,red_low,True,False,0.28101518793196467,0.1,5,0.05,0.0
825,35,9,0.05,red_low,True,False,0.2732450707146967,0.1,5,0.05,0.0
826,35,10,0.05,red_low,True,False,0.259063533648373,0.1,5,0.05,0.0
827,35,11,0.05,red_low,True,False,0.43476807374497906,0.1,5,0.05,0.0
828,35,12,0.05,red_low,True,False,0.3516786408385957,0.1,5,0.05,0.0
829,35,13,0.05,red_low,True,False,0.21739965486512983,0.1,5,0.05,0.0
830,35,14,0.05,red_low,True,False,0.24935091621275463,0.1,5,0.05,0.0
831,35,15,0.05,red_low,True,False,0.35617762390419194,0.1,6,0.05,0.0
832,35,16,0.05,red_low,True,False,0.34509767674076547,0.1,6,0.05,0.0
833,35,17,0.05,red_low,True,False,0.08077114980401062,0.1,6,0.05,0.0
834,35,18,0.05,red_low,True,False,0.11230248700154863,0.1,6,0.05,0.0
835,35,19,0.05,red_low,True,False,0.12666124919386276,0.1,5,0.05,0.0
836,35,20,0.05,red_low,True,False,0.23430718593568028,0.1,5,0.05,0.0
837,35,21,0.05,red_low,True,False,0.14611535299656458,0.1,5,0.05,0.0
838,35,22,0.05,red_low,True,False,0.5198232874408103,0.1,5,0.05,0.0
839,35,23,0.05,red_low,True,False,0.25425061374371327,0.1,5,0.05,0.0
840,35,24,0.05,red_low,True,False,0.2688957873059878,0.0,4,0.05,0.0
